"ID","ID_sub","description","N_pairs","r2"
"20003_1141146428","20003","treatmentmedication_codeuses","75040","0.00110178165559347"
"20003_1140909708","20003","treatmentmedication_codeuses","75040","0.000106890809138718"
"20003_1140926922","20003","treatmentmedication_codeuses","75040","4.26235624048413e-07"
"20003_2038460076","20003","treatmentmedication_codeuses","75040","8.68961699464081e-07"
"20003_1140923738","20003","treatmentmedication_codeuses","75040","1.54623369099573e-07"
"20003_1140867444","20003","treatmentmedication_codeuses","75040","0.00414182289507974"
"20003_1141180148","20003","treatmentmedication_codeuses","75040","9.80901689158058e-08"
"20003_1141192414","20003","treatmentmedication_codeuses","75040","0.000392344763741353"
"20003_1141200384","20003","treatmentmedication_codeuses","75040","0.000213181082022697"
"20003_1141188658","20003","treatmentmedication_codeuses","75040","2.05300483978472e-07"
"20003_1140871732","20003","treatmentmedication_codeuses","75040","0.00152152112678497"
"20003_1140882618","20003","treatmentmedication_codeuses","75040","1.45561183192809e-07"
"20003_1141177532","20003","treatmentmedication_codeuses","75040","0.000423104126597686"
"20003_1140861088","20003","treatmentmedication_codeuses","75040","0.000104243644050596"
"20003_1141152732","20003","treatmentmedication_codeuses","75040","0.000152153316700759"
"20003_1141166006","20003","treatmentmedication_codeuses","75040","0.000142540451754186"
"20003_1205","20003","treatmentmedication_codeuses","75040","1.97215432286591e-06"
"20003_1141200108","20003","treatmentmedication_codeuses","75040","0.00134807312686554"
"20003_1140865564","20003","treatmentmedication_codeuses","75040","0.000890086938017646"
"20003_1140884412","20003","treatmentmedication_codeuses","75040","0.000255567293772335"
"20003_1140874790","20003","treatmentmedication_codeuses","75040","2.43219155191464e-06"
"20003_1140911730","20003","treatmentmedication_codeuses","75040","0.011728346996141"
"20003_1141187230","20003","treatmentmedication_codeuses","75040","5.72116386094116e-08"
"20003_1141166200","20003","treatmentmedication_codeuses","75040","4.85035800473779e-08"
"20003_1141180392","20003","treatmentmedication_codeuses","75040","2.43180545210527e-07"
"20003_1140911736","20003","treatmentmedication_codeuses","75040","0.012012534720278"
"20003_1140874126","20003","treatmentmedication_codeuses","75040","3.34253419208014e-07"
"20003_1140865670","20003","treatmentmedication_codeuses","75040","4.17872490342064e-07"
"20003_1140927328","20003","treatmentmedication_codeuses","75040","0.000694503216653689"
"20003_1140888172","20003","treatmentmedication_codeuses","75040","1.72550523045907e-05"
"20003_1140862776","20003","treatmentmedication_codeuses","75040","5.67360722595737e-07"
"20003_1140873642","20003","treatmentmedication_codeuses","75040","7.55172888308209e-08"
"20003_1141192916","20003","treatmentmedication_codeuses","75040","4.00890640213516e-06"
"20003_1140871052","20003","treatmentmedication_codeuses","75040","1.02356323310371e-07"
"20003_1141168680","20003","treatmentmedication_codeuses","75040","0.000619724468923977"
"20003_1140862148","20003","treatmentmedication_codeuses","75040","7.24717758990144e-06"
"20003_1140888098","20003","treatmentmedication_codeuses","75040","1.30176541654004e-05"
"20003_1140878036","20003","treatmentmedication_codeuses","75040","0.00033741679908932"
"20003_1140923852","20003","treatmentmedication_codeuses","75040","2.50052057539032e-06"
"20003_1140870954","20003","treatmentmedication_codeuses","75040","0.00294920813975203"
"20003_1141190158","20003","treatmentmedication_codeuses","75040","0.00212380397497946"
"20003_1141180342","20003","treatmentmedication_codeuses","75040","2.91203882821977e-07"
"20003_1140874930","20003","treatmentmedication_codeuses","75040","1.4764418776668e-05"
"20003_1140911754","20003","treatmentmedication_codeuses","75040","5.56341080229206e-07"
"20003_1140862144","20003","treatmentmedication_codeuses","75040","0.000145881120957847"
"20003_1141145896","20003","treatmentmedication_codeuses","75040","3.9118412936684e-07"
"20003_1140868472","20003","treatmentmedication_codeuses","75040","9.3563772263474e-06"
"20003_1140851812","20003","treatmentmedication_codeuses","75040","0.000237268425175812"
"20003_1140863152","20003","treatmentmedication_codeuses","75040","0.00167294792926185"
"20003_1140912212","20003","treatmentmedication_codeuses","75040","5.59671612059767e-08"
"20003_1140867888","20003","treatmentmedication_codeuses","75040","0.000804940297261534"
"20003_1140865654","20003","treatmentmedication_codeuses","75040","8.31600786087915e-08"
"20003_1140916282","20003","treatmentmedication_codeuses","75040","0.000502148743650059"
"20003_1140875392","20003","treatmentmedication_codeuses","75040","1.20132923966865e-07"
"20003_1140872290","20003","treatmentmedication_codeuses","75040","1.14577043990778e-06"
"20003_1141151288","20003","treatmentmedication_codeuses","75040","4.59690389488918e-07"
"20003_1140888570","20003","treatmentmedication_codeuses","75040","0.000179990477685337"
"20003_1140883968","20003","treatmentmedication_codeuses","75040","1.55514083059885e-07"
"20003_1140910640","20003","treatmentmedication_codeuses","75040","0.0135420084866519"
"20003_1140923276","20003","treatmentmedication_codeuses","75040","0.000875226851907023"
"20003_1141180314","20003","treatmentmedication_codeuses","75040","7.40038968744313e-07"
"20003_1140868816","20003","treatmentmedication_codeuses","75040","3.69526457217423e-08"
"20003_1141180212","20003","treatmentmedication_codeuses","75040","0.001189238638436"
"20003_1140879620","20003","treatmentmedication_codeuses","75040","4.48137428811502e-07"
"20003_1141175690","20003","treatmentmedication_codeuses","75040","0.000427812412120357"
"20003_1140875840","20003","treatmentmedication_codeuses","75040","6.49261093826032e-07"
"20003_1140888538","20003","treatmentmedication_codeuses","75040","0.0241354376119214"
"20003_1140868588","20003","treatmentmedication_codeuses","75040","4.3883021553908e-08"
"20003_1140860750","20003","treatmentmedication_codeuses","75040","2.11169027491482e-07"
"20003_1141192736","20003","treatmentmedication_codeuses","75040","0.000518761480472399"
"20003_1140923402","20003","treatmentmedication_codeuses","75040","7.25797771649989e-07"
"20003_1141145638","20003","treatmentmedication_codeuses","75040","0.00108672299361239"
"20003_1141180150","20003","treatmentmedication_codeuses","75040","5.54348797448807e-08"
"20003_1141175684","20003","treatmentmedication_codeuses","75040","2.72893302934602e-05"
"20003_1140909790","20003","treatmentmedication_codeuses","75040","3.06145579047644e-07"
"20003_1141182632","20003","treatmentmedication_codeuses","75040","8.16107076508403e-05"
"20003_1140862574","20003","treatmentmedication_codeuses","75040","5.56618044456983e-05"
"20003_1140882394","20003","treatmentmedication_codeuses","75040","4.0684234511746e-07"
"20003_1140871692","20003","treatmentmedication_codeuses","75040","0.000457361411104471"
"20003_1140873474","20003","treatmentmedication_codeuses","75040","0.00288017999899434"
"20003_1141200004","20003","treatmentmedication_codeuses","75040","4.33535590481398e-06"
"20003_1141150750","20003","treatmentmedication_codeuses","75040","8.31600786087915e-08"
"20003_1141172686","20003","treatmentmedication_codeuses","75040","0.00226302111418323"
"20003_1141195044","20003","treatmentmedication_codeuses","75040","1.67959687734076e-07"
"20003_1140874138","20003","treatmentmedication_codeuses","75040","1.37733699688269e-07"
"20003_1140879818","20003","treatmentmedication_codeuses","75040","0.000127845451211271"
"20003_1140928916","20003","treatmentmedication_codeuses","75040","2.97252371597112e-07"
"20003_1141194386","20003","treatmentmedication_codeuses","75040","0.0102112132441656"
"20003_1140888390","20003","treatmentmedication_codeuses","75040","3.90860922598001e-08"
"20003_1140888266","20003","treatmentmedication_codeuses","75040","3.62753628188024e-06"
"20003_1140869164","20003","treatmentmedication_codeuses","75040","2.98451742785573e-08"
"20003_1140865786","20003","treatmentmedication_codeuses","75040","9.11586703118912e-08"
"20003_1140879854","20003","treatmentmedication_codeuses","75040","3.45271072648899e-06"
"20003_1141200564","20003","treatmentmedication_codeuses","75040","4.52393328434379e-07"
"20003_1140873476","20003","treatmentmedication_codeuses","75040","0.000988551200275432"
"20003_1140884308","20003","treatmentmedication_codeuses","75040","8.53331784307396e-05"
"20003_1195","20003","treatmentmedication_codeuses","75040","0.00160293312632384"
"20003_1140869346","20003","treatmentmedication_codeuses","75040","4.97472615251844e-08"
"20003_1140877826","20003","treatmentmedication_codeuses","75040","4.47713417885075e-08"
"20003_1140883524","20003","treatmentmedication_codeuses","75040","3.07216386621674e-07"
"20003_1141199858","20003","treatmentmedication_codeuses","75040","0.000668724828502976"
"20003_1141157126","20003","treatmentmedication_codeuses","75040","3.00937923193955e-05"
"20003_1141168590","20003","treatmentmedication_codeuses","75040","4.66276316281849e-07"
"20003_1141195232","20003","treatmentmedication_codeuses","75040","4.73942075590907e-07"
"20003_1140861924","20003","treatmentmedication_codeuses","75040","0.000187651960533637"
"20003_1140874744","20003","treatmentmedication_codeuses","75040","6.08555121586387e-05"
"20003_1141176732","20003","treatmentmedication_codeuses","75040","6.08300057926884e-07"
"20003_1140866280","20003","treatmentmedication_codeuses","75040","5.63455412284907e-07"
"20003_1140864734","20003","treatmentmedication_codeuses","75040","0.000982412845531382"
"20003_1140865382","20003","treatmentmedication_codeuses","75040","9.70239715310372e-08"
"20003_1140917428","20003","treatmentmedication_codeuses","75040","0.00125647484264704"
"20003_1141192248","20003","treatmentmedication_codeuses","75040","9.77347697878024e-08"
"20003_1140884672","20003","treatmentmedication_codeuses","75040","1.39155466713011e-07"
"20003_1140909368","20003","treatmentmedication_codeuses","75040","4.18228126355321e-07"
"20003_1140867504","20003","treatmentmedication_codeuses","75040","3.17358725134408e-07"
"20003_1140876146","20003","treatmentmedication_codeuses","75040","1.01291462413988e-07"
"20003_1140870306","20003","treatmentmedication_codeuses","75040","0.000674564279143746"
"20003_1140863202","20003","treatmentmedication_codeuses","75040","0.000690938643146251"
"20003_1140860690","20003","treatmentmedication_codeuses","75040","0.000584770093058923"
"20003_1140861778","20003","treatmentmedication_codeuses","75040","3.29736873646496e-06"
"20003_1141172918","20003","treatmentmedication_codeuses","75040","5.37815104624856e-07"
"20003_1140872112","20003","treatmentmedication_codeuses","75040","0.000257028858084345"
"20003_1140888092","20003","treatmentmedication_codeuses","75040","3.13620910067845e-07"
"20003_1140882728","20003","treatmentmedication_codeuses","75040","2.49938892696108e-07"
"20003_1140868080","20003","treatmentmedication_codeuses","75040","6.75186403241198e-08"
"20003_1141176284","20003","treatmentmedication_codeuses","75040","2.03878489574163e-07"
"20003_1141200322","20003","treatmentmedication_codeuses","75040","6.41390906569666e-05"
"20003_1140888556","20003","treatmentmedication_codeuses","75040","3.11131856000461e-07"
"20003_1140865426","20003","treatmentmedication_codeuses","75040","0.000257829501386522"
"20003_1140880086","20003","treatmentmedication_codeuses","75040","3.92073183857734e-07"
"20003_1141192740","20003","treatmentmedication_codeuses","75040","0.000365720300234407"
"20003_1141153006","20003","treatmentmedication_codeuses","75040","0.000252167735724656"
"20003_1140883548","20003","treatmentmedication_codeuses","75040","1.30077779883886e-06"
"20003_1140926606","20003","treatmentmedication_codeuses","75040","0.00021529877634158"
"20003_1140910832","20003","treatmentmedication_codeuses","75040","6.72385446002855e-07"
"20003_1141168946","20003","treatmentmedication_codeuses","75040","1.94099688973166e-07"
"20003_1140865716","20003","treatmentmedication_codeuses","75040","0.000252364879877068"
"20003_1141174508","20003","treatmentmedication_codeuses","75040","6.39641750585473e-08"
"20003_1140884696","20003","treatmentmedication_codeuses","75040","8.58254655149304e-08"
"20003_1140866804","20003","treatmentmedication_codeuses","75040","5.47234465805709e-08"
"20003_1140874686","20003","treatmentmedication_codeuses","75040","0.000201244607923347"
"20003_1141171932","20003","treatmentmedication_codeuses","75040","1.64225060532238e-07"
"20003_1140868482","20003","treatmentmedication_codeuses","75040","2.87404168718154e-06"
"20003_1140888594","20003","treatmentmedication_codeuses","75040","0.000449111790899015"
"20003_1140864950","20003","treatmentmedication_codeuses","75040","0.000391472463695561"
"20003_1140926430","20003","treatmentmedication_codeuses","75040","1.27955638405725e-07"
"20003_1140865414","20003","treatmentmedication_codeuses","75040","2.27531285551764e-07"
"20003_1140871688","20003","treatmentmedication_codeuses","75040","0.000390105157230244"
"20003_1140922714","20003","treatmentmedication_codeuses","75040","7.67621264265569e-08"
"20003_1140864952","20003","treatmentmedication_codeuses","75040","0.00135376065812744"
"20003_1140867876","20003","treatmentmedication_codeuses","75040","0.00260723060469859"
"20003_1141166086","20003","treatmentmedication_codeuses","75040","1.15690138831189e-07"
"20003_1140879628","20003","treatmentmedication_codeuses","75040","1.10355853322912e-07"
"20003_1140867726","20003","treatmentmedication_codeuses","75040","3.67698371708642e-07"
